Link,Page,Transmission,Fuel_Type
https://ikman.lk/en/ad/nissan-dayz-x-grade-2024-for-sale-gampaha-6,9,automatic,petrol
https://ikman.lk/en/ad/nissan-almera-el-2025-for-sale-colombo-27,9,automatic,petrol
https://ikman.lk/en/ad/nissan-dayz-g-turbo-hybrid-2024-for-sale-colombo,9,automatic,petrol
https://ikman.lk/en/ad/nissan-sunny-super-slaoon-2000-for-sale-batticaloa,9,automatic,petrol
https://ikman.lk/en/ad/nissan-dayz-2017-for-sale-colombo-408,10,automatic,petrol
https://ikman.lk/en/ad/nissan-juke-tekna-package-2020-for-sale-colombo-2,10,automatic,petrol
https://ikman.lk/en/ad/nissan-cefiro-j31-2004-for-sale-puttalam-1,10,automatic,petrol
https://ikman.lk/en/ad/nissan-dayz-2023-for-sale-colombo-24,10,automatic,petrol
https://ikman.lk/en/ad/nissan-tiida-2005-for-sale-colombo-1,10,automatic,petrol
https://ikman.lk/en/ad/nissan-roox-hybrid-x-2024-for-sale-colombo,10,automatic,petrol
https://ikman.lk/en/ad/nissan-presea-r11-1998-for-sale-colombo,10,automatic,petrol
https://ikman.lk/en/ad/nissan-x-trail-2017-for-sale-kalutara,10,automatic,petrol
https://ikman.lk/en/ad/nissan-almera-vl-turbo-highest-2025-for-sale-gampaha-2,10,automatic,petrol
https://ikman.lk/en/ad/nissan-almera-vl-turbo-2025-bn-for-sale-colombo-13,10,automatic,petrol
https://ikman.lk/en/ad/nissan-magnite-tekna-plus-brand-new-2025-for-sale-colombo-1,10,automatic,petrol
https://ikman.lk/en/ad/nissan-sylphy-2013-for-sale-colombo-6,10,automatic,petrol
https://ikman.lk/en/ad/nissan-sunny-n16-2003-for-sale-galle,10,automatic,petrol
https://ikman.lk/en/ad/nissan-march-k12-2002-for-sale-colombo-147,10,automatic,petrol
https://ikman.lk/en/ad/nissan-tiida-lattio-2008-for-sale-colombo,10,automatic,petrol
https://ikman.lk/en/ad/nissan-almera-el-package-2025-for-sale-gampaha,10,automatic,petrol
https://ikman.lk/en/ad/nissan-sunny-n16-super-saloon-2002-for-sale-kalutara,10,automatic,petrol
https://ikman.lk/en/ad/nissan-x-trail-t30-2006-for-sale-kurunegala,10,automatic,petrol
https://ikman.lk/en/ad/nissan-bluebird-sylphy-g11-2010-for-sale-colombo-5,10,automatic,petrol
https://ikman.lk/en/ad/nissan-sunny-n16-2001-for-sale-kandy-1,10,automatic,petrol
https://ikman.lk/en/ad/nissan-sunny-fb-14-1997-for-sale-colombo-9,10,automatic,petrol
https://ikman.lk/en/ad/nissan-march-k12-2003-for-sale-colombo-36,10,automatic,petrol
https://ikman.lk/en/ad/nissan-almera-el-2025-for-sale-colombo-26,10,automatic,petrol
https://ikman.lk/en/ad/nissan-sunny-fb-15-new-shell-2003-for-sale-kandy,10,automatic,petrol
https://ikman.lk/en/ad/nissan-dualis-2007-for-sale-colombo-41,10,automatic,petrol
https://ikman.lk/en/ad/nissan-sylphy-japan-2014-for-sale-gampaha,11,automatic,petrol
https://ikman.lk/en/ad/nissan-tiida-2007-for-sale-kalutara-5,11,automatic,petrol
https://ikman.lk/en/ad/nissan-clipper-rio-full-join-2023-for-sale-colombo,11,automatic,petrol
https://ikman.lk/en/ad/nissan-x-trail-2013-for-sale-ratnapura-4,11,automatic,petrol
https://ikman.lk/en/ad/nissan-sunny-ex-saloon-1999-for-sale-colombo,11,automatic,petrol
https://ikman.lk/en/ad/nissan-almera-vl-turbo-2025-bn-for-sale-colombo-12,11,automatic,petrol
https://ikman.lk/en/ad/nissan-march-k12-2002-for-sale-kurunegala,11,automatic,petrol
https://ikman.lk/en/ad/nissan-x-trail-2015-for-sale-colombo-1460,11,automatic,petrol
https://ikman.lk/en/ad/nissan-pulsar-1997-for-sale-kurunegala-6,11,automatic,petrol
https://ikman.lk/en/ad/nissan-sunny-fb-15-2004-for-sale-kegalle,11,automatic,petrol
https://ikman.lk/en/ad/nissan-dayz-2015-for-sale-colombo-56,11,automatic,petrol
https://ikman.lk/en/ad/nissan-dayz-x-2025-for-sale-colombo,11,automatic,petrol
https://ikman.lk/en/ad/nissan-almera-el-2025-for-sale-gampaha-2,11,automatic,petrol
https://ikman.lk/en/ad/nissan-note-e12-2017-for-sale-colombo,11,automatic,petrol
https://ikman.lk/en/ad/nissan-almera-el-2025-for-sale-colombo-25,11,automatic,petrol
https://ikman.lk/en/ad/nissan-sunny-1995-for-sale-kegalle,11,automatic,petrol
https://ikman.lk/en/ad/nissan-x-trail-t30-2001-for-sale-badulla,11,automatic,petrol
https://ikman.lk/en/ad/nissan-gt-r-track-edition-2024-for-sale-colombo,11,automatic,petrol
https://ikman.lk/en/ad/nissan-dayz-2016-for-sale-colombo-296,11,automatic,petrol
https://ikman.lk/en/ad/nissan-dayz-safety-package-2016-for-sale-kandy-1,11,automatic,petrol
https://ikman.lk/en/ad/nissan-sunny-fb-15-super-saloon-2000-for-sale-kurunegala,11,automatic,petrol
https://ikman.lk/en/ad/nissan-dayz-highway-star-x-2023-for-sale-colombo-11,11,automatic,petrol
https://ikman.lk/en/ad/nissan-dayz-roox-2023-for-sale-colombo-1,11,automatic,petrol
https://ikman.lk/en/ad/nissan-dualis-j10-jdm-2007-for-sale-colombo,11,automatic,petrol
https://ikman.lk/en/ad/nissan-tiida-sc-11-latio-2010-for-sale-polonnaruwa,11,automatic,petrol
https://ikman.lk/en/ad/nissan-dayz-2018-for-sale-colombo-42,12,automatic,petrol
https://ikman.lk/en/ad/nissan-murano-2005-for-sale-colombo-1,12,automatic,petrol
https://ikman.lk/en/ad/nissan-sunny-n16-auto-15cc-ka-2001-for-sale-colombo,12,automatic,petrol
https://ikman.lk/en/ad/nissan-dayz-x-grade-2025-for-sale-colombo-2,12,automatic,petrol
https://ikman.lk/en/ad/nissan-dayz-x-4-way-camera-2024-for-sale-colombo,12,automatic,petrol
https://ikman.lk/en/ad/nissan-juke-highest-grade-2020-for-sale-colombo-4,12,automatic,petrol
https://ikman.lk/en/ad/nissan-tiida-latio-2008-for-sale-kalutara-1,12,automatic,petrol
https://ikman.lk/en/ad/nissan-pulsar-cj1-1997-for-sale-kandy,12,automatic,petrol
https://ikman.lk/en/ad/nissan-sunny-fb15newshell-2004-for-sale-ratnapura,12,automatic,petrol
https://ikman.lk/en/ad/nissan-dayz-x-safety-2024-for-sale-kalutara,12,automatic,petrol
https://ikman.lk/en/ad/nissan-dayz-highway-star-2017-for-sale-gampaha-4,12,automatic,petrol
https://ikman.lk/en/ad/nissan-sunny-fb15-japan-2005-for-sale-colombo,12,automatic,petrol
https://ikman.lk/en/ad/nissan-x-trail-2005-for-sale-colombo-16,12,automatic,petrol
https://ikman.lk/en/ad/nissan-march-2001-for-sale-kandy-90,12,automatic,petrol
https://ikman.lk/en/ad/nissan-ad-wagon-vy-11-1999-for-sale-colombo,12,automatic,petrol
https://ikman.lk/en/ad/nissan-almera-vl-turbo-2025-bn-for-sale-colombo-11,12,automatic,petrol
https://ikman.lk/en/ad/nissan-almera-vl-2025-for-sale-colombo-8,12,automatic,petrol
https://ikman.lk/en/ad/nissan-almera-vl-2024-for-sale-colombo-1,12,automatic,petrol
https://ikman.lk/en/ad/nissan-sunny-ex-saloon-1999-for-sale-trincomalee,12,automatic,petrol
https://ikman.lk/en/ad/nissan-tiida-sedan-2007-for-sale-gampaha,12,automatic,petrol
https://ikman.lk/en/ad/nissan-march-2004-for-sale-colombo-12,12,automatic,petrol
https://ikman.lk/en/ad/nissan-march-k11-2010-for-sale-gampaha,12,automatic,petrol
https://ikman.lk/en/ad/nissan-x-trail-2015-for-sale-colombo-1452,12,automatic,petrol
https://ikman.lk/en/ad/nissan-ad-wagon-y10-1996-for-sale-matale,12,automatic,petrol
https://ikman.lk/en/ad/nissan-x-trail-t30-2006-for-sale-colombo-2,12,automatic,petrol
https://ikman.lk/en/ad/nissan-cefiro-1999-for-sale-puttalam,13,automatic,petrol
https://ikman.lk/en/ad/nissan-ad-wagon-2000-for-sale-kandy,13,automatic,petrol
https://ikman.lk/en/ad/nissan-sunny-fb-15-2000-for-sale-anuradhapura-2,13,automatic,petrol
https://ikman.lk/en/ad/nissan-sunny-fb-15-super-2001-for-sale-anuradhapura,13,automatic,petrol
https://ikman.lk/en/ad/nissan-dayz-x-grade-2023-for-sale-colombo-2,13,automatic,petrol
https://ikman.lk/en/ad/nissan-cube-version-2-2003-for-sale-gampaha-1,13,automatic,petrol
https://ikman.lk/en/ad/nissan-dayz-safety-2023-for-sale-colombo-1,13,automatic,petrol
https://ikman.lk/en/ad/nissan-cube-2006-for-sale-batticaloa,13,automatic,petrol
https://ikman.lk/en/ad/nissan-dayz-b43w-x-2024-for-sale-colombo,13,automatic,petrol
https://ikman.lk/en/ad/nissan-almera-2025-for-sale-gampaha-1,13,automatic,petrol
https://ikman.lk/en/ad/nissan-sunny-fb-15-2002-for-sale-colombo,13,automatic,petrol
https://ikman.lk/en/ad/nissan-pulsar-1997-for-sale-gampaha-45,13,automatic,petrol
https://ikman.lk/en/ad/nissan-sunny-n16-2000-for-sale-gampaha-61,13,automatic,petrol
https://ikman.lk/en/ad/nissan-march-k12-2010-for-sale-gampaha,13,automatic,petrol
https://ikman.lk/en/ad/nissan-juke-uk-edition-2020-for-sale-colombo-1,13,automatic,petrol
https://ikman.lk/en/ad/nissan-march-nisan-murch-12k-2006-for-sale-gampaha,13,automatic,petrol
https://ikman.lk/en/ad/nissan-dayz-safety-unregist-2023-for-sale-colombo-1,13,automatic,petrol
https://ikman.lk/en/ad/nissan-roox-highway-star-x-safety-2023-for-sale-gampaha,13,automatic,petrol
https://ikman.lk/en/ad/nissan-dayz-x-limited-2023-for-sale-colombo-1,13,automatic,petrol
https://ikman.lk/en/ad/nissan-march-k-11-2000-for-sale-kurunegala-2,13,automatic,petrol
https://ikman.lk/en/ad/nissan-x-trail-2015-for-sale-colombo-1449,13,automatic,petrol
https://ikman.lk/en/ad/nissan-tiida-2008-for-sale-gampaha-66,13,automatic,petrol
https://ikman.lk/en/ad/nissan-clipper-2024-for-sale-colombo-15,13,automatic,petrol
https://ikman.lk/en/ad/nissan-dayz-led-4-way-2023-for-sale-gampaha,13,automatic,petrol
https://ikman.lk/en/ad/nissan-bluebird-sylphy-g11-2008-for-sale-badulla,13,automatic,petrol
https://ikman.lk/en/ad/nissan-almera-el-2025-for-sale-gampaha-1,14,automatic,petrol
https://ikman.lk/en/ad/nissan-almera-vl-turbo-2025-bn-for-sale-colombo-8,14,automatic,petrol
https://ikman.lk/en/ad/nissan-almera-turbo-vl-2024-for-sale-colombo-2,14,automatic,petrol
https://ikman.lk/en/ad/nissan-almera-vl-turbo-2025-for-sale-colombo-36,14,automatic,petrol
https://ikman.lk/en/ad/nissan-x-trail-hybrid-2015-for-sale-colombo-623,14,automatic,petrol
https://ikman.lk/en/ad/nissan-march-2000-for-sale-badulla-1,14,automatic,petrol
https://ikman.lk/en/ad/nissan-roox-highway-star-x-2024-for-sale-gampaha-1,14,automatic,petrol
https://ikman.lk/en/ad/nissan-primera-2002-for-sale-hambantota,14,automatic,petrol
https://ikman.lk/en/ad/nissan-cefiro-1997-for-sale-gampaha-2,14,automatic,petrol
https://ikman.lk/en/ad/nissan-sunny-fb15-1999-for-sale-anuradhapura-2,14,automatic,petrol
https://ikman.lk/en/ad/nissan-x-trail-2017-for-sale-colombo-27,14,automatic,petrol
https://ikman.lk/en/ad/nissan-ad-wagon-y10-1998-for-sale-colombo-2,14,automatic,petrol
https://ikman.lk/en/ad/nissan-x-trail-2015-for-sale-colombo-1447,14,automatic,petrol
https://ikman.lk/en/ad/nissan-sunny-fb-15-2000-for-sale-gampaha-74,14,automatic,petrol
https://ikman.lk/en/ad/nissan-march-k11-1997-for-sale-kurunegala-2,14,automatic,petrol
https://ikman.lk/en/ad/nissan-march-1999-for-sale-gampaha-16,14,automatic,petrol
https://ikman.lk/en/ad/nissan-qashqai-tekna-plus-2018-for-sale-kalutara,14,automatic,petrol
https://ikman.lk/en/ad/nissan-tiida-2008-for-sale-colombo-352,14,automatic,petrol
https://ikman.lk/en/ad/nissan-cefiro-j31-230jm-2004-for-sale-colombo-1,14,automatic,petrol
https://ikman.lk/en/ad/nissan-cefiro-j31-230jm-2004-for-sale-colombo,14,automatic,petrol
https://ikman.lk/en/ad/nissan-tiida-2007-for-sale-kandy-123,14,automatic,petrol
https://ikman.lk/en/ad/nissan-march-2003-for-sale-gampaha-56,14,automatic,petrol
https://ikman.lk/en/ad/nissan-almera-2025-for-sale-colombo-21,14,automatic,petrol
https://ikman.lk/en/ad/nissan-dayz-x-unregister-2023-for-sale-colombo-1,14,automatic,petrol
https://ikman.lk/en/ad/nissan-dayz-x-unregister-2025-for-sale-colombo,14,automatic,petrol
https://ikman.lk/en/ad/nissan-sunny-2002-for-sale-anuradhapura,15,automatic,petrol
https://ikman.lk/en/ad/nissan-almera-el-2025-for-sale-colombo-20,15,automatic,petrol
https://ikman.lk/en/ad/nissan-dayz-2017-for-sale-colombo-406,15,automatic,petrol
https://ikman.lk/en/ad/nissan-march-k11-2000-for-sale-colombo-1019,15,automatic,petrol
https://ikman.lk/en/ad/nissan-clipper-gx-turbo-2024-for-sale-anuradhapura-21,15,automatic,petrol
https://ikman.lk/en/ad/nissan-almera-2025-for-sale-colombo-20,15,automatic,petrol
https://ikman.lk/en/ad/nissan-almera-2025-for-sale-colombo-19,15,automatic,petrol
https://ikman.lk/en/ad/nissan-march-k11-2001-for-sale-kurunegala-134,15,automatic,petrol
https://ikman.lk/en/ad/nissan-almera-vl-turbo-2025-bn-for-sale-colombo-5,15,automatic,petrol
https://ikman.lk/en/ad/nissan-dayz-highway-star-x-2025-for-sale-colombo,15,automatic,petrol
https://ikman.lk/en/ad/nissan-march-k11-2000-for-sale-gampaha-464,15,automatic,petrol
https://ikman.lk/en/ad/nissan-march-k13-2011-for-sale-colombo-8,15,automatic,petrol
https://ikman.lk/en/ad/nissan-march-k11-cup-holder-2001-for-sale-anuradhapura,15,automatic,petrol
https://ikman.lk/en/ad/nissan-sunny-2003-for-sale-gampaha-1,15,automatic,petrol
https://ikman.lk/en/ad/nissan-dayz-x-unregister-2023-for-sale-colombo,15,automatic,petrol
https://ikman.lk/en/ad/nissan-dayz-highway-star-2023-for-sale-colombo-7,15,automatic,petrol
https://ikman.lk/en/ad/nissan-x-trail-2001-for-sale-colombo-511,15,automatic,petrol
https://ikman.lk/en/ad/nissan-clipper-nv-100-2024-for-sale-puttalam,15,automatic,petrol
https://ikman.lk/en/ad/nissan-navara-2007-for-sale-puttalam-38,1,automatic,diesel
https://ikman.lk/en/ad/nissan-navara-aventura-2007-for-sale-kandy-22,1,automatic,diesel
https://ikman.lk/en/ad/nissan-patrol-y61-gx-2015-for-sale-colombo,1,automatic,diesel
https://ikman.lk/en/ad/nissan-x-trail-t31-2014-for-sale-gampaha,1,automatic,diesel
https://ikman.lk/en/ad/nissan-patrol-7-seater-diesel-auto-2014-for-sale-colombo-3,1,automatic,diesel
https://ikman.lk/en/ad/nissan-wingroad-1997-for-sale-gampaha-43,1,automatic,diesel
https://ikman.lk/en/ad/nissan-sunny-1997-for-sale-jaffna,1,automatic,diesel
https://ikman.lk/en/ad/nissan-serena-1998-for-sale-kurunegala-22,1,automatic,diesel
https://ikman.lk/en/ad/nissan-sunny-sb14-1996-for-sale-colombo,1,automatic,diesel
https://ikman.lk/en/ad/nissan-bluebird-eprise-1996-for-sale-gampaha,1,automatic,diesel
https://ikman.lk/en/ad/nissan-aventura-2007-for-sale-colombo-2,1,automatic,diesel
https://ikman.lk/en/ad/nissan-navara-aventura-2007-for-sale-colombo-138,1,automatic,diesel
https://ikman.lk/en/ad/nissan-patrol-30-turbo-auto-2013-for-sale-colombo,1,automatic,diesel
https://ikman.lk/en/ad/nissan-navara-2007-for-sale-colombo-477,1,automatic,diesel
https://ikman.lk/en/ad/nissan-ad-wagon-1997-for-sale-colombo-19,1,automatic,diesel
https://ikman.lk/en/ad/nissan-navara-aventura-2008-for-sale-gampaha-8,1,automatic,diesel
https://ikman.lk/en/ad/nissan-navara-2010-for-sale-colombo-82,1,automatic,diesel
https://ikman.lk/en/ad/nissan-navara-aventura-2012-for-sale-kalutara-1,1,automatic,diesel
https://ikman.lk/en/ad/nissan-sunny-2000-1997-for-sale-gampaha,1,automatic,diesel
https://ikman.lk/en/ad/nissan-dayz-x-propilot-2024-for-sale-colombo,1,automatic,hybrid
https://ikman.lk/en/ad/nissan-x-trail-t32-hybryd-2015-for-sale-colombo,1,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-highway-star-prpilot-2024-for-sale-gampaha-4,1,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-highway-star-prpilot-2024-for-sale-gampaha-5,1,automatic,hybrid
https://ikman.lk/en/ad/nissan-roox-highway-star-prpilot-2025-for-sale-gampaha-1,1,automatic,hybrid
https://ikman.lk/en/ad/nissan-x-trail-hybrid-2016-for-sale-colombo-100,1,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-highway-star-x-2023-for-sale-gampaha-13,1,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-highway-starpropilot-2023-for-sale-colombo,1,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-highway-star-2023-for-sale-hambantota-1,1,automatic,hybrid
https://ikman.lk/en/ad/nissan-x-trail-x-trail-2015-for-sale-colombo-3,1,automatic,hybrid
https://ikman.lk/en/ad/nissan-x-trail-e-power-limited-2024-for-sale-colombo,1,automatic,hybrid
https://ikman.lk/en/ad/nissan-roox-highway-star-g-turbo-2023-for-sale-colombo,1,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-highway-star-prpilot-2023-for-sale-colombo-1,1,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-highway-star-turbo-2024-for-sale-colombo-3,1,automatic,hybrid
https://ikman.lk/en/ad/nissan-x-trail-2wd-g-2024-for-sale-colombo-1,1,automatic,hybrid
https://ikman.lk/en/ad/nissan-x-trail-g-2wd-2025-for-sale-colombo-5,1,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-highway-star-hybrid-2024-for-sale-colombo-17,1,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-highway-star-hybrid-2024-for-sale-colombo-16,1,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-highwaystar-propilot-2024-for-sale-kandy-4,1,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-highway-star-x-2025-for-sale-colombo-4,1,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-highway-star-2023-for-sale-colombo-4,1,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-highway-star-g-ltd-2024-for-sale-colombo,1,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-highway-star-hy-2023-for-sale-colombo,1,automatic,hybrid
https://ikman.lk/en/ad/nissan-roox-highway-star-x-pro-pilot-2023-for-sale-colombo-5,1,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-highway-star-2025-for-sale-matara,1,automatic,hybrid
https://ikman.lk/en/ad/nissan-roox-highway-star-x-g-turbo-2023-for-sale-matara,2,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-highway-star-2023-for-sale-colombo-11,2,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-highway-star-x-2024-for-sale-gampaha-6,2,automatic,hybrid
https://ikman.lk/en/ad/nissan-x-trail-x-2025-for-sale-gampaha,2,automatic,hybrid
https://ikman.lk/en/ad/nissan-x-trail-x-2023-for-sale-gampaha,2,automatic,hybrid
https://ikman.lk/en/ad/nissan-aura-note-highest-spec-2022-for-sale-colombo,2,automatic,hybrid
https://ikman.lk/en/ad/nissan-x-trail-s-2024-for-sale-gampaha,2,automatic,hybrid
https://ikman.lk/en/ad/nissan-aura-g-highest-leather-2023-for-sale-colombo,2,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-highway-star-x-2023-for-sale-colombo-12,2,automatic,hybrid
https://ikman.lk/en/ad/nissan-roox-highway-star-g-turbo-2023-for-sale-kandy,2,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-highway-star-prpilot-2025-for-sale-gampaha,2,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-highwaystar-propilot-2024-for-sale-gampaha-10,2,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-highwaystar-propilot-2023-for-sale-gampaha-2,2,automatic,hybrid
https://ikman.lk/en/ad/nissan-serena-highway-star-2025-for-sale-colombo-2,2,automatic,hybrid
https://ikman.lk/en/ad/nissan-x-trail-t-32-2015-for-sale-colombo,2,automatic,hybrid
https://ikman.lk/en/ad/nissan-roox-highway-star-x-brand-new-2024-for-sale-kurunegala,2,automatic,hybrid
https://ikman.lk/en/ad/nissan-x-trail-2015-for-sale-gampaha-322,2,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-highway-star-x-2024-for-sale-matara-5,2,automatic,hybrid
https://ikman.lk/en/ad/nissan-roox-highway-star-x-2023-for-sale-kurunegala-4,2,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-hybrid-g-turbo-2023-for-sale-gampaha,2,automatic,hybrid
https://ikman.lk/en/ad/nissan-roox-highway-star-2024-for-sale-colombo-2,2,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-g-turbo-with-cruze-2024-for-sale-colombo-1,2,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-highway-star-x-2024-for-sale-matara-3,2,automatic,hybrid
https://ikman.lk/en/ad/nissan-x-trail-2016-for-sale-colombo-993,2,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-hybrid-highway-star-2024-for-sale-colombo-1,2,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-highway-star-x-2024-for-sale-gampaha-5,3,automatic,hybrid
https://ikman.lk/en/ad/nissan-x-trail-ht-32-2015-for-sale-colombo,3,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-star-x-propilot-ed-2025-for-sale-colombo,3,automatic,hybrid
https://ikman.lk/en/ad/nissan-roox-highway-star-2023-for-sale-colombo-3,3,automatic,hybrid
https://ikman.lk/en/ad/nissan-x-trail-t-32-suv-2015-for-sale-colombo,3,automatic,hybrid
https://ikman.lk/en/ad/nissan-x-trail-90th-anniversary-2025-for-sale-colombo,3,automatic,hybrid
https://ikman.lk/en/ad/nissan-aura-g-leather-sport-2024-for-sale-colombo-3,3,automatic,hybrid
https://ikman.lk/en/ad/nissan-aura-g-leather-limited-2024-for-sale-colombo-1,3,automatic,hybrid
https://ikman.lk/en/ad/nissan-aura-nismo-sport-limited-2024-for-sale-colombo-3,3,automatic,hybrid
https://ikman.lk/en/ad/nissan-x-trail-e-power-brand-new-2024-for-sale-colombo,3,automatic,hybrid
https://ikman.lk/en/ad/nissan-kicks-x-edition-twotone-2024-for-sale-colombo,3,automatic,hybrid
https://ikman.lk/en/ad/nissan-serena-e-power-hs-2023-for-sale-colombo,3,automatic,hybrid
https://ikman.lk/en/ad/nissan-roox-g-turbo-2024-for-sale-gampaha,3,automatic,hybrid
https://ikman.lk/en/ad/nissan-x-trail-2016-for-sale-colombo-980,3,automatic,hybrid
https://ikman.lk/en/ad/nissan-x-trail-premier-2016-suv-for-sale-vavuniya,3,automatic,hybrid
https://ikman.lk/en/ad/nissan-roox-highway-star-x-2023-for-sale-gampaha-7,3,automatic,hybrid
https://ikman.lk/en/ad/nissan-x-trail-ht32-2015-for-sale-colombo-9,3,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-g-turbo-propilot-2023-for-sale-gampaha,3,automatic,hybrid
https://ikman.lk/en/ad/nissan-roox-highway-star-x-2024-for-sale-gampaha-3,3,automatic,hybrid
https://ikman.lk/en/ad/nissan-roox-highway-star-x-pro-pilot-2024-for-sale-gampaha,3,automatic,hybrid
https://ikman.lk/en/ad/nissan-roox-highway-star-x-2024-for-sale-kurunegala-1,3,automatic,hybrid
https://ikman.lk/en/ad/nissan-x-trail-mode-premier-2015-for-sale-colombo-3,3,automatic,hybrid
https://ikman.lk/en/ad/nissan-x-trail-t32-2015-for-sale-colombo-12,3,automatic,hybrid
https://ikman.lk/en/ad/nissan-note-2023-for-sale-gampaha-1,3,automatic,hybrid
https://ikman.lk/en/ad/nissan-note-2023-for-sale-gampaha,3,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-propilot-2023-for-sale-ratnapura-10,4,automatic,hybrid
https://ikman.lk/en/ad/nissan-serena-e-power-hyway-star-v-2025-for-sale-gampaha,4,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-roox-x-safety-2023-for-sale-colombo,4,automatic,hybrid
https://ikman.lk/en/ad/nissan-roox-highway-star-x-passenger-seat-2023-for-sale-gampaha,4,automatic,hybrid
https://ikman.lk/en/ad/nissan-aura-g-leather-bose-sound-2023-for-sale-colombo-1,4,automatic,hybrid
https://ikman.lk/en/ad/nissan-x-trail-hybrid-2015-for-sale-colombo-625,4,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-roox-2023-for-sale-colombo-2,4,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-highway-star-2024-for-sale-colombo-10,4,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-highway-star-prpilot-2023-for-sale-gampaha-1,4,automatic,hybrid
https://ikman.lk/en/ad/nissan-roox-highway-star-x-2023-for-sale-gampaha-5,4,automatic,hybrid
https://ikman.lk/en/ad/nissan-roox-highway-star-x-2023-for-sale-gampaha-4,4,automatic,hybrid
https://ikman.lk/en/ad/nissan-roox-highway-star-x-2023-for-sale-gampaha-3,4,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-x-grade-2023-for-sale-colombo-3,4,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-highway-star-x-2025-for-sale-colombo-3,4,automatic,hybrid
https://ikman.lk/en/ad/nissan-aura-nismo-edition-2025-for-sale-colombo,4,automatic,hybrid
https://ikman.lk/en/ad/nissan-x-trail-2015-for-sale-gampaha-315,4,automatic,hybrid
https://ikman.lk/en/ad/nissan-note-2024-for-sale-gampaha,4,automatic,hybrid
https://ikman.lk/en/ad/nissan-x-trail-2015-for-sale-gampaha-317,4,automatic,hybrid
https://ikman.lk/en/ad/nissan-roox-highway-star-x-2024-for-sale-gampaha-2,4,automatic,hybrid
https://ikman.lk/en/ad/nissan-x-trail-nt-32-2016-for-sale-anuradhapura,4,automatic,hybrid
https://ikman.lk/en/ad/nissan-x-trail-2016-for-sale-colombo-990,4,automatic,hybrid
https://ikman.lk/en/ad/nissan-roox-highway-star-x-2023-for-sale-gampaha-1,4,automatic,hybrid
https://ikman.lk/en/ad/nissan-x-trail-hybrid-2015-for-sale-colombo-624,4,automatic,hybrid
https://ikman.lk/en/ad/nissan-x-trail-2016-for-sale-kandy-18,4,automatic,hybrid
https://ikman.lk/en/ad/nissan-x-trail-2015-for-sale-kurunegala-31,4,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-highway-st-propilot-2024-for-sale-colombo-1,5,automatic,hybrid
https://ikman.lk/en/ad/nissan-x-trail-2015-for-sale-gampaha-321,5,automatic,hybrid
https://ikman.lk/en/ad/nissan-roox-highway-star-x-4-way-camera-safety-2024-for-sale-colombo,5,automatic,hybrid
https://ikman.lk/en/ad/nissan-roox-highway-star-x-g-turbo-pro-hybrid-2024-for-sale-colombo,5,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-2023-for-sale-colombo-19,5,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-hws-x-pro-pilot-2024-for-sale-colombo,5,automatic,hybrid
https://ikman.lk/en/ad/nissan-dayz-highway-star-g-pilot-2023-for-sale-gampaha-2,5,automatic,hybrid
